time;V(/VOUT);V(Net-_D1-K_);
1.17639;3.61344;1.71549;
1.17649;3.61382;1.71586;
1.17659;3.61344;1.71549;
1.17669;3.61382;1.71586;
1.17679;3.61344;1.71549;
1.17689;3.61382;1.71586;
1.17699;3.61344;1.71549;
1.17709;3.61382;1.71586;
1.17719;3.61344;1.71549;
1.17729;3.61382;1.71586;
1.17739;3.61344;1.71549;
1.17749;3.61382;1.71586;
1.17759;3.61344;1.71549;
1.17769;3.61382;1.71586;
1.17779;3.61344;1.71549;
1.17789;3.61382;1.71586;
1.17799;3.61344;1.71549;
1.17809;3.61382;1.71586;
1.17819;3.61344;1.71549;
1.17829;3.61382;1.71586;
1.17839;3.61344;1.71549;
1.17849;3.61382;1.71586;
1.17859;3.61344;1.71549;
1.17869;3.61382;1.71586;
1.17879;3.61344;1.71549;
1.17889;3.61382;1.71586;
1.17899;3.61344;1.71549;
1.17909;3.61382;1.71586;
1.17919;3.61344;1.71549;
1.17929;3.61382;1.71586;
1.17939;3.61344;1.71549;
1.17949;3.61382;1.71586;
1.17959;3.61344;1.71549;
1.17969;3.61382;1.71586;
1.17979;3.61344;1.71549;
1.17989;3.61382;1.71586;
1.17999;3.61344;1.71549;
1.18009;3.61382;1.71586;
1.18019;3.61344;1.71549;
1.18029;3.61382;1.71586;
1.18039;3.61344;1.71549;
1.18049;3.61382;1.71586;
1.18059;3.61344;1.71549;
1.18069;3.61382;1.71586;
1.18079;3.61344;1.71549;
1.18089;3.61382;1.71586;
1.18099;3.61344;1.71549;
1.18109;3.61382;1.71586;
1.18119;3.61344;1.71549;
1.18129;3.61382;1.71586;
1.18139;3.61344;1.71549;
1.18149;3.61382;1.71586;
1.18159;3.61344;1.71549;
1.18169;3.61382;1.71586;
1.18179;3.61344;1.71549;
1.18189;3.61382;1.71586;
1.18199;3.61344;1.71549;
1.18209;3.61382;1.71586;
1.18219;3.61344;1.71549;
1.18229;3.61382;1.71586;
1.18239;3.61344;1.71549;
1.18249;3.61382;1.71586;
1.18259;3.61344;1.71549;
1.18269;3.61382;1.71586;
1.18279;3.61344;1.71549;
1.18289;3.61382;1.71586;
1.18299;3.61344;1.71549;
1.18309;3.61382;1.71586;
1.18319;3.61344;1.71549;
1.18329;3.61382;1.71586;
1.18339;3.61344;1.71549;
1.18349;3.61382;1.71586;
1.18359;3.61344;1.71549;
1.18369;3.61382;1.71586;
1.18379;3.61344;1.71549;
1.18389;3.61382;1.71586;
1.18399;3.61344;1.71549;
1.18409;3.61382;1.71586;
1.18419;3.61344;1.71549;
1.18429;3.61382;1.71586;
1.18439;3.61344;1.71549;
1.18449;3.61382;1.71586;
1.18459;3.61344;1.71549;
1.18469;3.61382;1.71586;
1.18479;3.61344;1.71549;
1.18489;3.61382;1.71586;
1.18499;3.61344;1.71549;
1.18509;3.61382;1.71586;
1.18519;3.61344;1.71549;
1.18529;3.61382;1.71586;
1.18539;3.61344;1.71549;
1.18549;3.61382;1.71586;
1.18559;3.61344;1.71549;
1.18569;3.61382;1.71586;
1.18579;3.61344;1.71549;
1.18589;3.61382;1.71586;
1.18599;3.61344;1.71549;
1.18609;3.61382;1.71586;
1.18619;3.61344;1.71549;
1.18629;3.61382;1.71586;
1.18639;3.61344;1.71549;
1.18649;3.61382;1.71586;
1.18659;3.61344;1.71549;
1.18669;3.61382;1.71586;
1.18679;3.61344;1.71549;
1.18689;3.61382;1.71586;
1.18699;3.61344;1.71549;
1.18709;3.61382;1.71586;
1.18719;3.61344;1.71549;
1.18729;3.61382;1.71586;
1.18739;3.61344;1.71549;
1.18749;3.61382;1.71586;
1.18759;3.61344;1.71549;
1.18769;3.61382;1.71586;
1.18779;3.61344;1.71549;
1.18789;3.61382;1.71586;
1.18799;3.61344;1.71549;
1.18809;3.61382;1.71586;
1.18819;3.61344;1.71549;
1.18829;3.61382;1.71586;
1.18839;3.61344;1.71549;
1.18849;3.61382;1.71586;
1.18859;3.61344;1.71549;
1.18869;3.61382;1.71586;
1.18879;3.61344;1.71549;
1.18889;3.61382;1.71586;
1.18899;3.61344;1.71549;
1.18909;3.61382;1.71586;
1.18919;3.61344;1.71549;
1.18929;3.61382;1.71586;
1.18939;3.61344;1.71549;
1.18949;3.61382;1.71586;
1.18959;3.61344;1.71549;
1.18969;3.61382;1.71586;
1.18979;3.61344;1.71549;
1.18989;3.61382;1.71586;
1.18999;3.61344;1.71549;
1.19009;3.61382;1.71586;
1.19019;3.61344;1.71549;
1.19029;3.61382;1.71586;
1.19039;3.61344;1.71549;
1.19049;3.61382;1.71586;
1.19059;3.61344;1.71549;
1.19069;3.61382;1.71586;
1.19079;3.61344;1.71549;
1.19089;3.61382;1.71586;
1.19099;3.61344;1.71549;
1.19109;3.61382;1.71586;
1.19119;3.61344;1.71549;
1.19129;3.61382;1.71586;
1.19139;3.61344;1.71549;
1.19149;3.61382;1.71586;
1.19159;3.61344;1.71549;
1.19169;3.61382;1.71586;
1.19179;3.61344;1.71549;
1.19189;3.61382;1.71586;
1.19199;3.61344;1.71549;
1.19209;3.61382;1.71586;
1.19219;3.61344;1.71549;
1.19229;3.61382;1.71586;
1.19239;3.61344;1.71549;
1.19249;3.61382;1.71586;
1.19259;3.61344;1.71549;
1.19269;3.61382;1.71586;
1.19279;3.61344;1.71549;
1.19289;3.61382;1.71586;
1.19299;3.61344;1.71549;
1.19309;3.61382;1.71586;
1.19319;3.61344;1.71549;
1.19329;3.61382;1.71586;
1.19339;3.61344;1.71549;
1.19349;3.61382;1.71586;
1.19359;3.61344;1.71549;
1.19369;3.61382;1.71586;
1.19379;3.61344;1.71549;
1.19389;3.61382;1.71586;
1.19399;3.61344;1.71549;
1.19409;3.61382;1.71586;
1.19419;3.61344;1.71549;
1.19429;3.61382;1.71586;
1.19439;3.61344;1.71549;
1.19449;3.61382;1.71586;
1.19459;3.61344;1.71549;
1.19469;3.61382;1.71586;
1.19479;3.61344;1.71549;
1.19489;3.61382;1.71586;
1.19499;3.61344;1.71549;
1.19509;3.61382;1.71586;
1.19519;3.61344;1.71549;
1.19529;3.61382;1.71586;
1.19539;3.61344;1.71549;
1.19549;3.61382;1.71586;
1.19559;3.61344;1.71549;
1.19569;3.61382;1.71586;
1.19579;3.61344;1.71549;
1.19589;3.61382;1.71586;
1.19599;3.61344;1.71549;
1.19609;3.61382;1.71586;
1.19619;3.61344;1.71549;
1.19629;3.61382;1.71586;
1.19639;3.61344;1.71549;
1.19649;3.61382;1.71586;
1.19659;3.61344;1.71549;
1.19669;3.61382;1.71586;
1.19679;3.61344;1.71549;
1.19689;3.61382;1.71586;
1.19699;3.61344;1.71549;
1.19709;3.61382;1.71586;
1.19719;3.61344;1.71549;
1.19729;3.61382;1.71586;
1.19739;3.61344;1.71549;
1.19749;3.61382;1.71586;
1.19759;3.61344;1.71549;
1.19769;3.61382;1.71586;
1.19779;3.61344;1.71549;
1.19789;3.61382;1.71586;
1.19799;3.61344;1.71549;
1.19809;3.61382;1.71586;
1.19819;3.61344;1.71549;
1.19829;3.61382;1.71586;
1.19839;3.61344;1.71549;
1.19849;3.61382;1.71586;
1.19859;3.61344;1.71549;
1.19869;3.61382;1.71586;
1.19879;3.61344;1.71549;
1.19889;3.61382;1.71586;
1.19899;3.61344;1.71549;
1.19909;3.61382;1.71586;
1.19919;3.61344;1.71549;
1.19929;3.61382;1.71586;
1.19939;3.61344;1.71549;
1.19949;3.61382;1.71586;
1.19959;3.61344;1.71549;
1.19969;3.61382;1.71585;
1.19979;3.61344;1.71549;
1.19989;3.61382;1.71585;
1.19999;3.61344;1.71549;
1.20009;3.61382;1.71585;
1.20019;3.61344;1.71549;
1.20029;3.61382;1.71585;
1.20039;3.61344;1.71549;
1.20049;3.61382;1.71585;
1.20059;3.61344;1.71549;
1.20069;3.61382;1.71585;
1.20079;3.61344;1.71549;
1.20089;3.61382;1.71585;
1.20099;3.61344;1.71549;
1.20109;3.61382;1.71585;
1.20119;3.61344;1.71549;
1.20129;3.61382;1.71585;
1.20139;3.61344;1.71549;
1.20149;3.61382;1.71585;
1.20159;3.61344;1.71549;
1.20169;3.61382;1.71585;
1.20179;3.61344;1.7155;
1.20189;3.61382;1.71585;
1.20199;3.61344;1.7155;
1.20209;3.61382;1.71585;
1.20219;3.61344;1.7155;
1.20229;3.61382;1.71585;
1.20239;3.61344;1.7155;
1.20249;3.61382;1.71585;
1.20259;3.61344;1.7155;
1.20269;3.61382;1.71585;
1.20279;3.61344;1.7155;
1.20289;3.61382;1.71585;
1.20299;3.61344;1.7155;
1.20309;3.61382;1.71585;
1.20319;3.61344;1.7155;
1.20329;3.61382;1.71585;
1.20339;3.61344;1.7155;
1.20349;3.61382;1.71585;
1.20359;3.61344;1.7155;
1.20369;3.61382;1.71585;
1.20379;3.61344;1.7155;
1.20389;3.61382;1.71585;
1.20399;3.61344;1.7155;
1.20409;3.61382;1.71585;
1.20419;3.61344;1.7155;
1.20429;3.61382;1.71585;
1.20439;3.61344;1.7155;
1.20449;3.61382;1.71585;
1.20459;3.61344;1.7155;
1.20469;3.61382;1.71585;
1.20479;3.61344;1.7155;
1.20489;3.61382;1.71585;
1.20499;3.61344;1.7155;
1.20509;3.61382;1.71585;
1.20519;3.61344;1.7155;
1.20529;3.61382;1.71585;
1.20539;3.61344;1.7155;
1.20549;3.61382;1.71585;
1.20559;3.61344;1.7155;
1.20569;3.61382;1.71585;
1.20579;3.61344;1.7155;
1.20589;3.61382;1.71585;
1.20599;3.61344;1.7155;
1.20609;3.61382;1.71585;
1.20619;3.61344;1.7155;
1.20629;3.61382;1.71585;
1.20639;3.61344;1.7155;
1.20649;3.61382;1.71585;
1.20659;3.61344;1.7155;
1.20669;3.61382;1.71585;
1.20679;3.61344;1.7155;
1.20689;3.61382;1.71585;
1.20699;3.61344;1.7155;
1.20709;3.61382;1.71585;
1.20719;3.61344;1.7155;
1.20729;3.61382;1.71585;
1.20739;3.61344;1.7155;
1.20749;3.61382;1.71585;
1.20759;3.61344;1.7155;
1.20769;3.61382;1.71585;
1.20779;3.61344;1.7155;
1.20789;3.61382;1.71585;
1.20799;3.61344;1.7155;
1.20809;3.61382;1.71585;
1.20819;3.61344;1.7155;
1.20829;3.61382;1.71585;
1.20839;3.61344;1.7155;
1.20849;3.61382;1.71585;
1.20859;3.61344;1.7155;
1.20869;3.61382;1.71585;
1.20879;3.61344;1.7155;
1.20889;3.61382;1.71585;
1.20899;3.61344;1.7155;
1.20909;3.61382;1.71585;
1.20919;3.61344;1.7155;
1.20929;3.61382;1.71585;
1.20939;3.61344;1.7155;
1.20949;3.61382;1.71585;
1.20959;3.61344;1.7155;
1.20969;3.61382;1.71585;
1.20979;3.61344;1.7155;
1.20989;3.61382;1.71585;
1.20999;3.61344;1.7155;
1.21009;3.61382;1.71585;
1.21019;3.61344;1.7155;
1.21029;3.61382;1.71585;
1.21039;3.61344;1.7155;
1.21049;3.61382;1.71585;
1.21059;3.61344;1.7155;
1.21069;3.61382;1.71585;
1.21079;3.61344;1.7155;
1.21089;3.61382;1.71585;
1.21099;3.61344;1.7155;
1.21109;3.61382;1.71585;
1.21119;3.61344;1.7155;
1.21129;3.61382;1.71585;
1.21139;3.61344;1.7155;
1.21149;3.61382;1.71585;
1.21159;3.61344;1.7155;
1.21169;3.61382;1.71585;
1.21179;3.61344;1.7155;
1.21189;3.61382;1.71585;
1.21199;3.61344;1.7155;
1.21209;3.61382;1.71585;
1.21219;3.61344;1.7155;
1.21229;3.61382;1.71585;
1.21239;3.61344;1.7155;
1.21249;3.61382;1.71585;
1.21259;3.61344;1.7155;
1.21269;3.61382;1.71585;
1.21279;3.61344;1.7155;
1.21289;3.61382;1.71585;
1.21299;3.61344;1.7155;
1.21309;3.61382;1.71585;
1.21319;3.61344;1.7155;
1.21329;3.61382;1.71585;
1.21339;3.61344;1.7155;
1.21349;3.61382;1.71585;
1.21359;3.61344;1.7155;
1.21369;3.61382;1.71585;
1.21379;3.61344;1.7155;
1.21389;3.61382;1.71585;
1.21399;3.61344;1.7155;
1.21409;3.61382;1.71585;
1.21419;3.61344;1.7155;
1.21429;3.61382;1.71585;
1.21439;3.61344;1.7155;
1.21449;3.61382;1.71585;
1.21459;3.61344;1.7155;
1.21469;3.61382;1.71585;
1.21479;3.61345;1.7155;
1.21489;3.61382;1.71585;
1.21499;3.61345;1.7155;
1.21509;3.61382;1.71585;
1.21519;3.61345;1.7155;
1.21529;3.61382;1.71585;
1.21539;3.61345;1.7155;
1.21549;3.61381;1.71585;
1.21559;3.61345;1.7155;
1.21569;3.61381;1.71585;
1.21579;3.61345;1.7155;
1.21589;3.61381;1.71585;
1.21599;3.61345;1.7155;
1.21609;3.61381;1.71585;
1.21619;3.61345;1.7155;
1.21629;3.61381;1.71585;
1.21639;3.61345;1.7155;
1.21649;3.61381;1.71585;
1.21659;3.61345;1.7155;
1.21669;3.61381;1.71585;
1.21679;3.61345;1.7155;
1.21689;3.61381;1.71585;
1.21699;3.61345;1.7155;
1.21709;3.61381;1.71585;
1.21719;3.61345;1.7155;
1.21729;3.61381;1.71585;
1.21739;3.61345;1.7155;
1.21749;3.61381;1.71585;
1.21759;3.61345;1.7155;
1.21769;3.61381;1.71585;
1.21779;3.61345;1.7155;
1.21789;3.61381;1.71585;
1.21799;3.61345;1.7155;
1.21809;3.61381;1.71585;
1.21819;3.61345;1.7155;
1.21829;3.61381;1.71585;
1.21839;3.61345;1.7155;
1.21849;3.61381;1.71585;
1.21859;3.61345;1.7155;
1.21869;3.61381;1.71585;
1.21879;3.61345;1.7155;
1.21889;3.61381;1.71585;
1.21899;3.61345;1.7155;
1.21909;3.61381;1.71585;
1.21919;3.61345;1.7155;
1.21929;3.61381;1.71585;
1.21939;3.61345;1.7155;
1.21949;3.61381;1.71585;
1.21959;3.61345;1.7155;
1.21969;3.61381;1.71585;
1.21979;3.61345;1.7155;
1.21989;3.61381;1.71585;
1.21999;3.61345;1.7155;
1.22009;3.61381;1.71585;
1.22019;3.61345;1.7155;
1.22029;3.61381;1.71585;
1.22039;3.61345;1.7155;
1.22049;3.61381;1.71585;
1.22059;3.61345;1.7155;
1.22069;3.61381;1.71585;
1.22079;3.61345;1.7155;
1.22089;3.61381;1.71585;
1.22099;3.61345;1.7155;
1.22109;3.61381;1.71585;
1.22119;3.61345;1.7155;
1.22129;3.61381;1.71585;
1.22139;3.61345;1.7155;
1.22149;3.61381;1.71585;
1.22159;3.61345;1.7155;
1.22169;3.61381;1.71585;
1.22179;3.61345;1.7155;
1.22189;3.61381;1.71585;
1.22199;3.61345;1.7155;
1.22209;3.61381;1.71585;
1.22219;3.61345;1.7155;
1.22229;3.61381;1.71585;
1.22239;3.61345;1.7155;
1.22249;3.61381;1.71585;
1.22259;3.61345;1.7155;
1.22269;3.61381;1.71585;
1.22279;3.61345;1.7155;
1.22289;3.61381;1.71585;
1.22299;3.61345;1.7155;
1.22309;3.61381;1.71585;
1.22319;3.61345;1.7155;
1.22329;3.61381;1.71585;
1.22339;3.61345;1.7155;
1.22349;3.61381;1.71585;
1.22359;3.61345;1.7155;
1.22369;3.61381;1.71585;
1.22379;3.61345;1.7155;
1.22389;3.61381;1.71585;
1.22399;3.61345;1.7155;
1.22409;3.61381;1.71585;
1.22419;3.61345;1.7155;
1.22429;3.61381;1.71585;
1.22439;3.61345;1.7155;
1.22449;3.61381;1.71585;
1.22459;3.61345;1.7155;
1.22469;3.61381;1.71585;
1.22479;3.61345;1.7155;
1.22489;3.61381;1.71585;
1.22499;3.61345;1.7155;
1.22509;3.61381;1.71585;
1.22519;3.61345;1.7155;
1.22529;3.61381;1.71585;
1.22539;3.61345;1.7155;
1.22549;3.61381;1.71585;
1.22559;3.61345;1.7155;
1.22569;3.61381;1.71585;
1.22579;3.61345;1.7155;
1.22589;3.61381;1.71585;
1.22599;3.61345;1.7155;
1.22609;3.61381;1.71585;
1.22619;3.61345;1.7155;
1.22629;3.61381;1.71585;
1.22639;3.61345;1.7155;
1.22649;3.61381;1.71585;
1.22659;3.61345;1.7155;
1.22669;3.61381;1.71585;
1.22679;3.61345;1.7155;
1.22689;3.61381;1.71585;
1.22699;3.61345;1.7155;
1.22709;3.61381;1.71585;
1.22719;3.61345;1.7155;
1.22729;3.61381;1.71585;
1.22739;3.61345;1.7155;
1.22749;3.61381;1.71585;
1.22759;3.61345;1.7155;
1.22769;3.61381;1.71585;
1.22779;3.61345;1.7155;
1.22789;3.61381;1.71585;
1.22799;3.61345;1.7155;
1.22809;3.61381;1.71585;
1.22819;3.61345;1.7155;
1.22829;3.61381;1.71585;
1.22839;3.61345;1.7155;
1.22849;3.61381;1.71585;
1.22859;3.61345;1.7155;
1.22869;3.61381;1.71585;
1.22879;3.61345;1.7155;
1.22889;3.61381;1.71585;
1.22899;3.61345;1.7155;
1.22909;3.61381;1.71585;
1.22919;3.61345;1.7155;
1.22929;3.61381;1.71585;
1.22939;3.61345;1.7155;
1.22949;3.61381;1.71585;
1.22959;3.61345;1.7155;
1.22969;3.61381;1.71585;
1.22979;3.61345;1.7155;
1.22989;3.61381;1.71585;
1.22999;3.61345;1.7155;
1.23009;3.61381;1.71585;
1.23019;3.61345;1.7155;
1.23029;3.61381;1.71585;
1.23039;3.61345;1.7155;
1.23049;3.61381;1.71585;
1.23059;3.61345;1.7155;
1.23069;3.61381;1.71585;
1.23079;3.61345;1.7155;
1.23089;3.61381;1.71585;
1.23099;3.61345;1.7155;
1.23109;3.61381;1.71585;
1.23119;3.61345;1.7155;
1.23129;3.61381;1.71585;
1.23139;3.61345;1.7155;
1.23149;3.61381;1.71585;
1.23159;3.61345;1.7155;
1.23169;3.61381;1.71585;
1.23179;3.61345;1.7155;
1.23189;3.61381;1.71585;
1.23199;3.61345;1.7155;
1.23209;3.61381;1.71585;
1.23219;3.61345;1.7155;
1.23229;3.61381;1.71585;
1.23239;3.61345;1.7155;
1.23249;3.61381;1.71585;
1.23259;3.61345;1.7155;
1.23269;3.61381;1.71585;
1.23279;3.61345;1.7155;
1.23289;3.61381;1.71585;
1.23299;3.61345;1.7155;
1.23309;3.61381;1.71585;
1.23319;3.61345;1.7155;
1.23329;3.61381;1.71585;
1.23339;3.61345;1.7155;
1.23349;3.61381;1.71585;
1.23359;3.61345;1.7155;
1.23369;3.61381;1.71585;
1.23379;3.61345;1.7155;
1.23389;3.61381;1.71585;
1.23399;3.61345;1.7155;
1.23409;3.61381;1.71585;
1.23419;3.61345;1.7155;
1.23429;3.61381;1.71585;
1.23439;3.61345;1.7155;
1.23449;3.61381;1.71585;
1.23459;3.61345;1.7155;
1.23469;3.61381;1.71585;
1.23479;3.61345;1.7155;
1.23489;3.61381;1.71585;
1.23499;3.61345;1.7155;
1.23509;3.61381;1.71585;
1.23519;3.61345;1.7155;
1.23529;3.61381;1.71585;
1.23539;3.61345;1.7155;
1.23549;3.61381;1.71585;
1.23559;3.61345;1.7155;
1.23569;3.61381;1.71585;
1.23579;3.61345;1.7155;
1.23589;3.61381;1.71585;
1.23599;3.61345;1.7155;
1.23609;3.61381;1.71585;
1.23619;3.61345;1.7155;
1.23629;3.61381;1.71585;
1.23639;3.61345;1.7155;
1.23649;3.61381;1.71585;
1.23659;3.61345;1.7155;
1.23669;3.61381;1.71585;
1.23679;3.61345;1.7155;
1.23689;3.61381;1.71585;
1.23699;3.61345;1.7155;
1.23709;3.61381;1.71585;
1.23719;3.61345;1.7155;
1.23729;3.61381;1.71585;
1.23739;3.61345;1.7155;
1.23749;3.61381;1.71585;
1.23759;3.61345;1.7155;
1.23769;3.61381;1.71585;
1.23779;3.61345;1.7155;
1.23789;3.61381;1.71585;
1.23799;3.61345;1.7155;
1.23809;3.61381;1.71585;
1.23819;3.61345;1.7155;
1.23829;3.61381;1.71585;
1.23839;3.61345;1.7155;
1.23849;3.61381;1.71585;
1.23859;3.61345;1.7155;
1.23869;3.61381;1.71585;
1.23879;3.61345;1.7155;
1.23889;3.61381;1.71585;
1.23899;3.61345;1.7155;
1.23909;3.61381;1.71585;
1.23919;3.61345;1.7155;
1.23929;3.61381;1.71585;
1.23939;3.61345;1.7155;
1.23949;3.61381;1.71585;
1.23959;3.61345;1.7155;
1.23969;3.61381;1.71585;
1.23979;3.61345;1.7155;
1.23989;3.61381;1.71585;
1.23999;3.61345;1.7155;
1.24009;3.61381;1.71585;
1.24019;3.61345;1.7155;
1.24029;3.61381;1.71585;
1.24039;3.61345;1.7155;
1.24049;3.61381;1.71585;
1.24059;3.61345;1.7155;
1.24069;3.61381;1.71585;
1.24079;3.61345;1.7155;
1.24089;3.61381;1.71585;
1.24099;3.61345;1.7155;
1.24109;3.61381;1.71585;
1.24119;3.61345;1.7155;
1.24129;3.61381;1.71585;
1.24139;3.61345;1.7155;
1.24149;3.61381;1.71585;
1.24159;3.61345;1.7155;
1.24169;3.61381;1.71585;
1.24179;3.61345;1.7155;
1.24189;3.61381;1.71585;
1.24199;3.61345;1.7155;
1.24209;3.61381;1.71585;
1.24219;3.61345;1.7155;
1.24229;3.61381;1.71585;
1.24239;3.61345;1.7155;
1.24249;3.61381;1.71585;
1.24259;3.61345;1.7155;
1.24269;3.61381;1.71585;
1.24279;3.61345;1.7155;
1.24289;3.61381;1.71585;
1.24299;3.61345;1.7155;
1.24309;3.61381;1.71585;
1.24319;3.61345;1.7155;
1.24329;3.61381;1.71585;
1.24339;3.61345;1.7155;
1.24349;3.61381;1.71585;
1.24359;3.61345;1.7155;
1.24369;3.61381;1.71585;
1.24379;3.61345;1.7155;
1.24389;3.61381;1.71585;
1.24399;3.61345;1.7155;
1.24409;3.61381;1.71585;
1.24419;3.61345;1.7155;
1.24429;3.61381;1.71585;
1.24439;3.61345;1.7155;
1.24449;3.61381;1.71585;
1.24459;3.61345;1.7155;
1.24469;3.61381;1.71585;
1.24479;3.61345;1.7155;
1.24489;3.61381;1.71585;
1.24499;3.61345;1.7155;
1.24509;3.61381;1.71585;
1.24519;3.61345;1.7155;
1.24529;3.61381;1.71585;
1.24539;3.61345;1.7155;
1.24549;3.61381;1.71585;
1.24559;3.61345;1.7155;
1.24569;3.61381;1.71585;
1.24579;3.61345;1.7155;
1.24589;3.61381;1.71585;
1.24599;3.61345;1.7155;
1.24609;3.61381;1.71585;
1.24619;3.61345;1.7155;
1.24629;3.61381;1.71585;
1.24639;3.61345;1.7155;
1.24649;3.61381;1.71585;
1.24659;3.61345;1.7155;
1.24669;3.61381;1.71585;
1.24679;3.61345;1.7155;
1.24689;3.61381;1.71585;
1.24699;3.61345;1.7155;
1.24709;3.61381;1.71585;
1.24719;3.61345;1.7155;
1.24729;3.61381;1.71585;
1.24739;3.61345;1.7155;
1.24749;3.61381;1.71585;
1.24759;3.61345;1.7155;
1.24769;3.61381;1.71585;
1.24779;3.61345;1.7155;
1.24789;3.61381;1.71585;
1.24799;3.61345;1.7155;
1.24809;3.61381;1.71585;
1.24819;3.61345;1.7155;
1.24829;3.61381;1.71585;
1.24839;3.61345;1.7155;
1.24849;3.61381;1.71585;
1.24859;3.61345;1.7155;
1.24869;3.61381;1.71585;
1.24879;3.61345;1.7155;
1.24889;3.61381;1.71584;
1.24899;3.61345;1.7155;
1.24909;3.61381;1.71584;
1.24919;3.61345;1.7155;
1.24929;3.61381;1.71584;
1.24939;3.61345;1.7155;
1.24949;3.61381;1.71584;
1.24959;3.61345;1.7155;
1.24969;3.61381;1.71584;
1.24979;3.61345;1.7155;
1.24989;3.61381;1.71584;
1.24999;3.61345;1.7155;
1.25009;3.61381;1.71584;
1.25019;3.61345;1.7155;
1.25029;3.61381;1.71584;
1.25039;3.61345;1.7155;
1.25049;3.61381;1.71584;
1.25059;3.61345;1.7155;
1.25069;3.61381;1.71584;
1.25079;3.61345;1.7155;
1.25089;3.61381;1.71584;
1.25099;3.61345;1.7155;
1.25109;3.61381;1.71584;
1.25119;3.61345;1.71551;
1.25129;3.61381;1.71584;
1.25139;3.61345;1.71551;
1.25149;3.61381;1.71584;
1.25159;3.61345;1.71551;
1.25169;3.61381;1.71584;
1.25179;3.61345;1.71551;
1.25189;3.61381;1.71584;
1.25199;3.61345;1.71551;
1.25209;3.61381;1.71584;
1.25219;3.61345;1.71551;
1.25229;3.61381;1.71584;
1.25239;3.61345;1.71551;
1.25249;3.61381;1.71584;
1.25259;3.61345;1.71551;
1.25269;3.61381;1.71584;
1.25279;3.61345;1.71551;
1.25289;3.61381;1.71584;
1.25299;3.61345;1.71551;
1.25309;3.61381;1.71584;
1.25319;3.61345;1.71551;
1.25329;3.61381;1.71584;
1.25339;3.61345;1.71551;
1.25349;3.61381;1.71584;
1.25359;3.61345;1.71551;
1.25369;3.61381;1.71584;
1.25379;3.61345;1.71551;
1.25389;3.61381;1.71584;
1.25399;3.61345;1.71551;
1.25409;3.61381;1.71584;
1.25419;3.61345;1.71551;
1.25429;3.61381;1.71584;
1.25439;3.61345;1.71551;
1.25449;3.61381;1.71584;
1.25459;3.61345;1.71551;
1.25469;3.61381;1.71584;
1.25479;3.61345;1.71551;
1.25489;3.61381;1.71584;
1.25499;3.61345;1.71551;
1.25509;3.61381;1.71584;
1.25519;3.61345;1.71551;
1.25529;3.61381;1.71584;
1.25539;3.61345;1.71551;
1.25549;3.61381;1.71584;
1.25559;3.61345;1.71551;
1.25569;3.61381;1.71584;
1.25579;3.61345;1.71551;
1.25589;3.61381;1.71584;
1.25599;3.61345;1.71551;
1.25609;3.61381;1.71584;
1.25619;3.61345;1.71551;
1.25629;3.61381;1.71584;
1.25639;3.61345;1.71551;
1.25649;3.61381;1.71584;
1.25659;3.61345;1.71551;
1.25669;3.61381;1.71584;
1.25679;3.61345;1.71551;
1.25689;3.61381;1.71584;
1.25699;3.61345;1.71551;
1.25709;3.61381;1.71584;
1.25719;3.61345;1.71551;
1.25729;3.61381;1.71584;
1.25739;3.61345;1.71551;
1.25749;3.61381;1.71584;
1.25759;3.61345;1.71551;
1.25769;3.61381;1.71584;
1.25779;3.61345;1.71551;
1.25789;3.61381;1.71584;
1.25799;3.61345;1.71551;
1.25809;3.61381;1.71584;
1.25819;3.61345;1.71551;
1.25829;3.61381;1.71584;
1.25839;3.61345;1.71551;
1.25849;3.61381;1.71584;
1.25859;3.61345;1.71551;
1.25869;3.61381;1.71584;
1.25879;3.61345;1.71551;
1.25889;3.61381;1.71584;
1.25899;3.61345;1.71551;
1.25909;3.61381;1.71584;
1.25919;3.61345;1.71551;
1.25929;3.61381;1.71584;
1.25939;3.61345;1.71551;
1.25949;3.61381;1.71584;
1.25959;3.61345;1.71551;
1.25969;3.61381;1.71584;
1.25979;3.61345;1.71551;
1.25989;3.61381;1.71584;
1.25999;3.61345;1.71551;
1.26009;3.61381;1.71584;
1.26019;3.61345;1.71551;
1.26029;3.61381;1.71584;
1.26039;3.61345;1.71551;
1.26049;3.61381;1.71584;
1.26059;3.61345;1.71551;
1.26069;3.61381;1.71584;
1.26079;3.61345;1.71551;
1.26089;3.61381;1.71584;
1.26099;3.61345;1.71551;
1.26109;3.61381;1.71584;
1.26119;3.61345;1.71551;
1.26129;3.61381;1.71584;
1.26139;3.61345;1.71551;
1.26149;3.61381;1.71584;
1.26159;3.61345;1.71551;
1.26169;3.61381;1.71584;
1.26179;3.61345;1.71551;
1.26189;3.61381;1.71584;
1.26199;3.61345;1.71551;
1.26209;3.61381;1.71584;
1.26219;3.61345;1.71551;
1.26229;3.61381;1.71584;
1.26239;3.61345;1.71551;
1.26249;3.61381;1.71584;
1.26259;3.61345;1.71551;
1.26269;3.61381;1.71584;
1.26279;3.61345;1.71551;
1.26289;3.61381;1.71584;
1.26299;3.61345;1.71551;
1.26309;3.61381;1.71584;
1.26319;3.61346;1.71551;
1.26329;3.61381;1.71584;
1.26339;3.61346;1.71551;
1.26349;3.61381;1.71584;
1.26359;3.61346;1.71551;
