time;I(D1);P(R3);V(/VOUT);V(Net-_D1-K_);
1.78297;0.00520028;0.00892414;3.61407;1.71609;
1.78307;0.00519772;0.00891536;3.61318;1.71525;
1.78317;0.00520028;0.00892414;3.61407;1.71609;
1.78327;0.00519772;0.00891536;3.61318;1.71525;
1.78337;0.00520028;0.00892414;3.61406;1.71609;
1.78347;0.00519772;0.00891536;3.61318;1.71525;
1.78357;0.00520028;0.00892414;3.61406;1.71609;
1.78367;0.00519772;0.00891536;3.61318;1.71525;
1.78377;0.00520028;0.00892414;3.61406;1.71609;
1.78387;0.00519772;0.00891537;3.61318;1.71525;
1.78397;0.00520028;0.00892414;3.61406;1.71609;
1.78407;0.00519772;0.00891537;3.61318;1.71525;
1.78417;0.00520027;0.00892414;3.61406;1.71609;
1.78427;0.00519772;0.00891537;3.61318;1.71525;
1.78437;0.00520027;0.00892414;3.61406;1.71609;
1.78447;0.00519772;0.00891537;3.61318;1.71525;
1.78457;0.00520027;0.00892414;3.61406;1.71609;
1.78467;0.00519772;0.00891537;3.61318;1.71525;
1.78477;0.00520027;0.00892414;3.61406;1.71609;
1.78487;0.00519772;0.00891537;3.61318;1.71525;
1.78497;0.00520027;0.00892414;3.61406;1.71609;
1.78507;0.00519772;0.00891537;3.61318;1.71525;
1.78517;0.00520027;0.00892414;3.61406;1.71609;
1.78527;0.00519772;0.00891537;3.61318;1.71525;
1.78537;0.00520027;0.00892414;3.61406;1.71609;
1.78547;0.00519772;0.00891537;3.61318;1.71525;
1.78557;0.00520027;0.00892414;3.61406;1.71609;
1.78567;0.00519772;0.00891537;3.61318;1.71525;
1.78577;0.00520027;0.00892414;3.61406;1.71609;
1.78587;0.00519772;0.00891537;3.61318;1.71525;
1.78597;0.00520027;0.00892414;3.61406;1.71609;
1.78607;0.00519772;0.00891537;3.61318;1.71525;
1.78617;0.00520027;0.00892414;3.61406;1.71609;
1.78627;0.00519772;0.00891537;3.61318;1.71525;
1.78637;0.00520027;0.00892414;3.61406;1.71609;
1.78647;0.00519772;0.00891537;3.61318;1.71525;
1.78657;0.00520027;0.00892414;3.61406;1.71609;
1.78667;0.00519772;0.00891537;3.61318;1.71525;
1.78677;0.00520027;0.00892414;3.61406;1.71609;
1.78687;0.00519772;0.00891537;3.61318;1.71525;
1.78697;0.00520027;0.00892414;3.61406;1.71609;
1.78707;0.00519772;0.00891537;3.61318;1.71525;
1.78717;0.00520027;0.00892414;3.61406;1.71609;
1.78727;0.00519772;0.00891537;3.61318;1.71525;
1.78737;0.00520027;0.00892414;3.61406;1.71609;
1.78747;0.00519772;0.00891537;3.61318;1.71525;
1.78757;0.00520027;0.00892414;3.61406;1.71609;
1.78767;0.00519772;0.00891537;3.61318;1.71525;
1.78777;0.00520027;0.00892414;3.61406;1.71609;
1.78787;0.00519772;0.00891537;3.61318;1.71525;
1.78797;0.00520027;0.00892414;3.61406;1.71609;
1.78807;0.00519772;0.00891537;3.61318;1.71525;
1.78817;0.00520027;0.00892414;3.61406;1.71609;
1.78827;0.00519772;0.00891537;3.61318;1.71525;
1.78837;0.00520027;0.00892413;3.61406;1.71609;
1.78847;0.00519772;0.00891537;3.61318;1.71525;
1.78857;0.00520027;0.00892413;3.61406;1.71609;
1.78867;0.00519772;0.00891537;3.61318;1.71525;
1.78877;0.00520027;0.00892413;3.61406;1.71609;
1.78887;0.00519772;0.00891537;3.61318;1.71525;
1.78897;0.00520027;0.00892413;3.61406;1.71609;
1.78907;0.00519772;0.00891537;3.61318;1.71525;
1.78917;0.00520027;0.00892413;3.61406;1.71609;
1.78927;0.00519772;0.00891537;3.61318;1.71525;
1.78937;0.00520027;0.00892413;3.61406;1.71609;
1.78947;0.00519772;0.00891537;3.61318;1.71525;
1.78957;0.00520027;0.00892413;3.61406;1.71609;
1.78967;0.00519772;0.00891537;3.61318;1.71525;
1.78977;0.00520027;0.00892413;3.61406;1.71609;
1.78987;0.00519772;0.00891537;3.61318;1.71525;
1.78997;0.00520027;0.00892413;3.61406;1.71609;
1.79007;0.00519772;0.00891537;3.61318;1.71525;
1.79017;0.00520027;0.00892413;3.61406;1.71609;
1.79027;0.00519772;0.00891538;3.61318;1.71525;
1.79037;0.00520027;0.00892413;3.61406;1.71609;
1.79047;0.00519772;0.00891538;3.61318;1.71525;
1.79057;0.00520027;0.00892413;3.61406;1.71609;
1.79067;0.00519772;0.00891538;3.61318;1.71525;
1.79077;0.00520027;0.00892413;3.61406;1.71609;
1.79087;0.00519772;0.00891538;3.61318;1.71525;
1.79097;0.00520027;0.00892413;3.61406;1.71609;
1.79107;0.00519772;0.00891538;3.61318;1.71525;
1.79117;0.00520027;0.00892413;3.61406;1.71609;
1.79127;0.00519772;0.00891538;3.61318;1.71525;
1.79137;0.00520027;0.00892413;3.61406;1.71609;
1.79147;0.00519772;0.00891538;3.61318;1.71525;
1.79157;0.00520027;0.00892413;3.61406;1.71609;
1.79167;0.00519772;0.00891538;3.61318;1.71525;
1.79177;0.00520027;0.00892413;3.61406;1.71609;
1.79187;0.00519772;0.00891538;3.61318;1.71525;
1.79197;0.00520027;0.00892413;3.61406;1.71609;
1.79207;0.00519772;0.00891538;3.61318;1.71525;
1.79217;0.00520027;0.00892413;3.61406;1.71609;
1.79227;0.00519772;0.00891538;3.61318;1.71525;
1.79237;0.00520027;0.00892413;3.61406;1.71609;
1.79247;0.00519772;0.00891538;3.61318;1.71525;
1.79257;0.00520027;0.00892413;3.61406;1.71609;
1.79267;0.00519772;0.00891538;3.61318;1.71525;
1.79277;0.00520027;0.00892413;3.61406;1.71609;
1.79287;0.00519772;0.00891538;3.61318;1.71525;
1.79297;0.00520027;0.00892413;3.61406;1.71609;
1.79307;0.00519772;0.00891538;3.61318;1.71525;
1.79317;0.00520027;0.00892413;3.61406;1.71609;
1.79327;0.00519772;0.00891538;3.61318;1.71525;
1.79337;0.00520027;0.00892413;3.61406;1.71609;
1.79347;0.00519772;0.00891538;3.61318;1.71525;
1.79357;0.00520027;0.00892413;3.61406;1.71609;
1.79367;0.00519772;0.00891538;3.61318;1.71525;
1.79377;0.00520027;0.00892413;3.61406;1.71609;
1.79387;0.00519772;0.00891538;3.61318;1.71525;
1.79397;0.00520027;0.00892413;3.61406;1.71609;
1.79407;0.00519772;0.00891538;3.61318;1.71525;
1.79417;0.00520027;0.00892413;3.61406;1.71609;
1.79427;0.00519772;0.00891538;3.61318;1.71525;
1.79437;0.00520027;0.00892413;3.61406;1.71609;
1.79447;0.00519772;0.00891538;3.61318;1.71525;
1.79457;0.00520027;0.00892413;3.61406;1.71609;
1.79467;0.00519772;0.00891538;3.61318;1.71525;
1.79477;0.00520027;0.00892413;3.61406;1.71609;
1.79487;0.00519772;0.00891538;3.61318;1.71525;
1.79497;0.00520027;0.00892412;3.61406;1.71609;
1.79507;0.00519772;0.00891538;3.61318;1.71525;
1.79517;0.00520027;0.00892412;3.61406;1.71609;
1.79527;0.00519772;0.00891538;3.61318;1.71525;
1.79537;0.00520027;0.00892412;3.61406;1.71609;
1.79547;0.00519772;0.00891538;3.61318;1.71525;
1.79557;0.00520027;0.00892412;3.61406;1.71609;
1.79567;0.00519772;0.00891538;3.61318;1.71525;
1.79577;0.00520027;0.00892412;3.61406;1.71609;
1.79587;0.00519772;0.00891538;3.61318;1.71525;
1.79597;0.00520027;0.00892412;3.61406;1.71609;
1.79607;0.00519772;0.00891538;3.61318;1.71525;
1.79617;0.00520027;0.00892412;3.61406;1.71609;
1.79627;0.00519772;0.00891538;3.61318;1.71525;
1.79637;0.00520027;0.00892412;3.61406;1.71609;
1.79647;0.00519772;0.00891538;3.61318;1.71525;
1.79657;0.00520027;0.00892412;3.61406;1.71609;
1.79667;0.00519772;0.00891539;3.61318;1.71525;
1.79677;0.00520027;0.00892412;3.61406;1.71609;
1.79687;0.00519772;0.00891539;3.61318;1.71525;
1.79697;0.00520027;0.00892412;3.61406;1.71609;
1.79707;0.00519772;0.00891539;3.61318;1.71525;
1.79717;0.00520027;0.00892412;3.61406;1.71609;
1.79727;0.00519772;0.00891539;3.61318;1.71525;
1.79737;0.00520027;0.00892412;3.61406;1.71609;
1.79747;0.00519772;0.00891539;3.61318;1.71525;
1.79757;0.00520027;0.00892412;3.61406;1.71609;
1.79767;0.00519772;0.00891539;3.61318;1.71525;
1.79777;0.00520027;0.00892412;3.61406;1.71609;
1.79787;0.00519772;0.00891539;3.61318;1.71525;
1.79797;0.00520027;0.00892412;3.61406;1.71609;
1.79807;0.00519772;0.00891539;3.61318;1.71525;
1.79817;0.00520027;0.00892412;3.61406;1.71609;
1.79827;0.00519772;0.00891539;3.61318;1.71525;
1.79837;0.00520027;0.00892412;3.61406;1.71609;
1.79847;0.00519772;0.00891539;3.61318;1.71525;
1.79857;0.00520027;0.00892412;3.61406;1.71609;
1.79867;0.00519772;0.00891539;3.61318;1.71525;
1.79877;0.00520027;0.00892412;3.61406;1.71609;
1.79887;0.00519772;0.00891539;3.61318;1.71525;
1.79897;0.00520027;0.00892412;3.61406;1.71609;
1.79907;0.00519772;0.00891539;3.61318;1.71525;
1.79917;0.00520027;0.00892412;3.61406;1.71609;
1.79927;0.00519772;0.00891539;3.61318;1.71525;
1.79937;0.00520027;0.00892412;3.61406;1.71609;
1.79947;0.00519772;0.00891539;3.61319;1.71525;
1.79957;0.00520027;0.00892412;3.61406;1.71609;
1.79967;0.00519772;0.00891539;3.61319;1.71525;
1.79977;0.00520027;0.00892412;3.61406;1.71609;
1.79987;0.00519772;0.00891539;3.61319;1.71525;
1.79997;0.00520027;0.00892412;3.61406;1.71609;
1.80007;0.00519772;0.00891539;3.61319;1.71525;
1.80017;0.00520027;0.00892412;3.61406;1.71609;
1.80027;0.00519772;0.00891539;3.61319;1.71525;
1.80037;0.00520027;0.00892412;3.61406;1.71609;
1.80047;0.00519772;0.00891539;3.61319;1.71525;
1.80057;0.00520027;0.00892412;3.61406;1.71609;
1.80067;0.00519772;0.00891539;3.61319;1.71525;
1.80077;0.00520027;0.00892412;3.61406;1.71609;
1.80087;0.00519772;0.00891539;3.61319;1.71525;
1.80097;0.00520027;0.00892412;3.61406;1.71609;
1.80107;0.00519773;0.00891539;3.61319;1.71525;
1.80117;0.00520027;0.00892412;3.61406;1.71609;
1.80127;0.00519773;0.00891539;3.61319;1.71525;
1.80137;0.00520027;0.00892412;3.61406;1.71609;
1.80147;0.00519773;0.00891539;3.61319;1.71525;
1.80157;0.00520027;0.00892411;3.61406;1.71609;
1.80167;0.00519773;0.00891539;3.61319;1.71525;
1.80177;0.00520027;0.00892411;3.61406;1.71609;
1.80187;0.00519773;0.00891539;3.61319;1.71525;
1.80197;0.00520027;0.00892411;3.61406;1.71609;
1.80207;0.00519773;0.00891539;3.61319;1.71525;
1.80217;0.00520027;0.00892411;3.61406;1.71609;
1.80227;0.00519773;0.00891539;3.61319;1.71525;
1.80237;0.00520027;0.00892411;3.61406;1.71609;
1.80247;0.00519773;0.00891539;3.61319;1.71525;
1.80257;0.00520027;0.00892411;3.61406;1.71609;
1.80267;0.00519773;0.00891539;3.61319;1.71525;
1.80277;0.00520027;0.00892411;3.61406;1.71609;
1.80287;0.00519773;0.00891539;3.61319;1.71525;
1.80297;0.00520027;0.00892411;3.61406;1.71609;
1.80307;0.00519773;0.0089154;3.61319;1.71525;
1.80317;0.00520027;0.00892411;3.61406;1.71609;
1.80327;0.00519773;0.0089154;3.61319;1.71525;
1.80337;0.00520027;0.00892411;3.61406;1.71609;
1.80347;0.00519773;0.0089154;3.61319;1.71525;
1.80357;0.00520027;0.00892411;3.61406;1.71609;
1.80367;0.00519773;0.0089154;3.61319;1.71525;
1.80377;0.00520027;0.00892411;3.61406;1.71609;
1.80387;0.00519773;0.0089154;3.61319;1.71525;
1.80397;0.00520027;0.00892411;3.61406;1.71609;
1.80407;0.00519773;0.0089154;3.61319;1.71525;
1.80417;0.00520027;0.00892411;3.61406;1.71609;
1.80427;0.00519773;0.0089154;3.61319;1.71525;
1.80437;0.00520027;0.00892411;3.61406;1.71609;
1.80447;0.00519773;0.0089154;3.61319;1.71525;
1.80457;0.00520027;0.00892411;3.61406;1.71609;
1.80467;0.00519773;0.0089154;3.61319;1.71525;
1.80477;0.00520027;0.00892411;3.61406;1.71609;
1.80487;0.00519773;0.0089154;3.61319;1.71525;
1.80497;0.00520027;0.00892411;3.61406;1.71609;
1.80507;0.00519773;0.0089154;3.61319;1.71525;
1.80517;0.00520027;0.00892411;3.61406;1.71609;
1.80527;0.00519773;0.0089154;3.61319;1.71525;
1.80537;0.00520027;0.00892411;3.61406;1.71609;
1.80547;0.00519773;0.0089154;3.61319;1.71525;
1.80557;0.00520027;0.00892411;3.61406;1.71609;
1.80567;0.00519773;0.0089154;3.61319;1.71525;
1.80577;0.00520027;0.00892411;3.61406;1.71609;
1.80587;0.00519773;0.0089154;3.61319;1.71525;
1.80597;0.00520027;0.00892411;3.61406;1.71609;
1.80607;0.00519773;0.0089154;3.61319;1.71525;
1.80617;0.00520027;0.00892411;3.61406;1.71609;
1.80627;0.00519773;0.0089154;3.61319;1.71525;
1.80637;0.00520027;0.00892411;3.61406;1.71609;
1.80647;0.00519773;0.0089154;3.61319;1.71525;
1.80657;0.00520026;0.00892411;3.61406;1.71609;
1.80667;0.00519773;0.0089154;3.61319;1.71525;
1.80677;0.00520026;0.00892411;3.61406;1.71609;
1.80687;0.00519773;0.0089154;3.61319;1.71525;
1.80697;0.00520026;0.00892411;3.61406;1.71609;
1.80707;0.00519773;0.0089154;3.61319;1.71525;
1.80717;0.00520026;0.00892411;3.61406;1.71609;
1.80727;0.00519773;0.0089154;3.61319;1.71525;
1.80737;0.00520026;0.00892411;3.61406;1.71609;
1.80747;0.00519773;0.0089154;3.61319;1.71525;
1.80757;0.00520026;0.00892411;3.61406;1.71609;
1.80767;0.00519773;0.0089154;3.61319;1.71525;
1.80777;0.00520026;0.00892411;3.61406;1.71609;
1.80787;0.00519773;0.0089154;3.61319;1.71525;
1.80797;0.00520026;0.00892411;3.61406;1.71609;
1.80807;0.00519773;0.0089154;3.61319;1.71525;
1.80817;0.00520026;0.0089241;3.61406;1.71609;
1.80827;0.00519773;0.0089154;3.61319;1.71525;
1.80837;0.00520026;0.0089241;3.61406;1.71609;
1.80847;0.00519773;0.0089154;3.61319;1.71525;
1.80857;0.00520026;0.0089241;3.61406;1.71609;
1.80867;0.00519773;0.0089154;3.61319;1.71525;
1.80877;0.00520026;0.0089241;3.61406;1.71609;
1.80887;0.00519773;0.0089154;3.61319;1.71525;
1.80897;0.00520026;0.0089241;3.61406;1.71609;
1.80907;0.00519773;0.0089154;3.61319;1.71525;
1.80917;0.00520026;0.0089241;3.61406;1.71609;
1.80927;0.00519773;0.0089154;3.61319;1.71525;
1.80937;0.00520026;0.0089241;3.61406;1.71609;
1.80947;0.00519773;0.0089154;3.61319;1.71525;
1.80957;0.00520026;0.0089241;3.61406;1.71609;
1.80967;0.00519773;0.00891541;3.61319;1.71525;
1.80977;0.00520026;0.0089241;3.61406;1.71609;
1.80987;0.00519773;0.00891541;3.61319;1.71525;
1.80997;0.00520026;0.0089241;3.61406;1.71609;
1.81007;0.00519773;0.00891541;3.61319;1.71525;
1.81017;0.00520026;0.0089241;3.61406;1.71609;
1.81027;0.00519773;0.00891541;3.61319;1.71525;
1.81037;0.00520026;0.0089241;3.61406;1.71609;
1.81047;0.00519773;0.00891541;3.61319;1.71525;
1.81057;0.00520026;0.0089241;3.61406;1.71609;
1.81067;0.00519773;0.00891541;3.61319;1.71525;
1.81077;0.00520026;0.0089241;3.61406;1.71609;
1.81087;0.00519773;0.00891541;3.61319;1.71525;
1.81097;0.00520026;0.0089241;3.61406;1.71609;
1.81107;0.00519773;0.00891541;3.61319;1.71525;
1.81117;0.00520026;0.0089241;3.61406;1.71609;
1.81127;0.00519773;0.00891541;3.61319;1.71525;
1.81137;0.00520026;0.0089241;3.61406;1.71609;
1.81147;0.00519773;0.00891541;3.61319;1.71525;
1.81157;0.00520026;0.0089241;3.61406;1.71609;
1.81167;0.00519773;0.00891541;3.61319;1.71525;
1.81177;0.00520026;0.0089241;3.61406;1.71609;
1.81187;0.00519773;0.00891541;3.61319;1.71525;
1.81197;0.00520026;0.0089241;3.61406;1.71609;
1.81207;0.00519773;0.00891541;3.61319;1.71525;
1.81217;0.00520026;0.0089241;3.61406;1.71609;
1.81227;0.00519773;0.00891541;3.61319;1.71525;
1.81237;0.00520026;0.0089241;3.61406;1.71609;
1.81247;0.00519773;0.00891541;3.61319;1.71525;
1.81257;0.00520026;0.0089241;3.61406;1.71609;
1.81267;0.00519773;0.00891541;3.61319;1.71525;
1.81277;0.00520026;0.0089241;3.61406;1.71609;
1.81287;0.00519773;0.00891541;3.61319;1.71525;
1.81297;0.00520026;0.0089241;3.61406;1.71609;
1.81307;0.00519773;0.00891541;3.61319;1.71525;
1.81317;0.00520026;0.0089241;3.61406;1.71609;
1.81327;0.00519773;0.00891541;3.61319;1.71525;
1.81337;0.00520026;0.0089241;3.61406;1.71609;
1.81347;0.00519773;0.00891541;3.61319;1.71525;
1.81357;0.00520026;0.0089241;3.61406;1.71609;
1.81367;0.00519773;0.00891541;3.61319;1.71525;
1.81377;0.00520026;0.0089241;3.61406;1.71609;
1.81387;0.00519773;0.00891541;3.61319;1.71525;
1.81397;0.00520026;0.0089241;3.61406;1.71609;
1.81407;0.00519773;0.00891541;3.61319;1.71525;
1.81417;0.00520026;0.0089241;3.61406;1.71609;
1.81427;0.00519773;0.00891541;3.61319;1.71525;
1.81437;0.00520026;0.0089241;3.61406;1.71609;
1.81447;0.00519773;0.00891541;3.61319;1.71525;
1.81457;0.00520026;0.0089241;3.61406;1.71609;
1.81467;0.00519773;0.00891541;3.61319;1.71525;
1.81477;0.00520026;0.0089241;3.61406;1.71609;
1.81487;0.00519773;0.00891541;3.61319;1.71525;
1.81497;0.00520026;0.00892409;3.61406;1.71609;
1.81507;0.00519773;0.00891541;3.61319;1.71525;
1.81517;0.00520026;0.00892409;3.61406;1.71609;
1.81527;0.00519773;0.00891541;3.61319;1.71525;
1.81537;0.00520026;0.00892409;3.61406;1.71609;
1.81547;0.00519773;0.00891541;3.61319;1.71525;
1.81557;0.00520026;0.00892409;3.61406;1.71609;
1.81567;0.00519773;0.00891541;3.61319;1.71525;
1.81577;0.00520026;0.00892409;3.61406;1.71609;
1.81587;0.00519773;0.00891541;3.61319;1.71525;
1.81597;0.00520026;0.00892409;3.61406;1.71609;
1.81607;0.00519773;0.00891541;3.61319;1.71525;
1.81617;0.00520026;0.00892409;3.61406;1.71609;
1.81627;0.00519773;0.00891542;3.61319;1.71525;
1.81637;0.00520026;0.00892409;3.61406;1.71609;
1.81647;0.00519773;0.00891542;3.61319;1.71525;
1.81657;0.00520026;0.00892409;3.61406;1.71609;
1.81667;0.00519773;0.00891542;3.61319;1.71525;
1.81677;0.00520026;0.00892409;3.61406;1.71609;
1.81687;0.00519773;0.00891542;3.61319;1.71525;
1.81697;0.00520026;0.00892409;3.61406;1.71609;
1.81707;0.00519773;0.00891542;3.61319;1.71525;
1.81717;0.00520026;0.00892409;3.61406;1.71609;
1.81727;0.00519773;0.00891542;3.61319;1.71525;
1.81737;0.00520026;0.00892409;3.61406;1.71609;
1.81747;0.00519773;0.00891542;3.61319;1.71525;
1.81757;0.00520026;0.00892409;3.61406;1.71609;
1.81767;0.00519773;0.00891542;3.61319;1.71525;
1.81777;0.00520026;0.00892409;3.61406;1.71609;
1.81787;0.00519773;0.00891542;3.61319;1.71525;
1.81797;0.00520026;0.00892409;3.61406;1.71609;
1.81807;0.00519773;0.00891542;3.61319;1.71525;
1.81817;0.00520026;0.00892409;3.61406;1.71609;
1.81827;0.00519773;0.00891542;3.61319;1.71525;
1.81837;0.00520026;0.00892409;3.61406;1.71609;
1.81847;0.00519773;0.00891542;3.61319;1.71525;
1.81857;0.00520026;0.00892409;3.61406;1.71609;
1.81867;0.00519773;0.00891542;3.61319;1.71525;
1.81877;0.00520026;0.00892409;3.61406;1.71609;
1.81887;0.00519773;0.00891542;3.61319;1.71525;
1.81897;0.00520026;0.00892409;3.61406;1.71609;
1.81907;0.00519773;0.00891542;3.61319;1.71525;
1.81917;0.00520026;0.00892409;3.61406;1.71609;
1.81927;0.00519773;0.00891542;3.61319;1.71525;
1.81937;0.00520026;0.00892409;3.61406;1.71609;
1.81947;0.00519773;0.00891542;3.61319;1.71525;
1.81957;0.00520026;0.00892409;3.61406;1.71609;
1.81967;0.00519773;0.00891542;3.61319;1.71525;
1.81977;0.00520026;0.00892409;3.61406;1.71609;
1.81987;0.00519773;0.00891542;3.61319;1.71525;
1.81997;0.00520026;0.00892409;3.61406;1.71609;
1.82007;0.00519773;0.00891542;3.61319;1.71525;
1.82017;0.00520026;0.00892409;3.61406;1.71609;
1.82027;0.00519773;0.00891542;3.61319;1.71525;
1.82037;0.00520026;0.00892409;3.61406;1.71609;
1.82047;0.00519773;0.00891542;3.61319;1.71525;
1.82057;0.00520026;0.00892409;3.61406;1.71609;
1.82067;0.00519773;0.00891542;3.61319;1.71525;
1.82077;0.00520026;0.00892409;3.61406;1.71609;
1.82087;0.00519773;0.00891542;3.61319;1.71525;
1.82097;0.00520026;0.00892409;3.61406;1.71609;
1.82107;0.00519773;0.00891542;3.61319;1.71525;
1.82117;0.00520026;0.00892409;3.61406;1.71609;
1.82127;0.00519773;0.00891542;3.61319;1.71525;
1.82137;0.00520026;0.00892409;3.61406;1.71609;
1.82147;0.00519773;0.00891542;3.61319;1.71525;
1.82157;0.00520026;0.00892408;3.61406;1.71609;
1.82167;0.00519773;0.00891542;3.61319;1.71525;
1.82177;0.00520026;0.00892408;3.61406;1.71609;
1.82187;0.00519773;0.00891542;3.61319;1.71525;
1.82197;0.00520026;0.00892408;3.61406;1.71609;
1.82207;0.00519773;0.00891542;3.61319;1.71525;
1.82217;0.00520026;0.00892408;3.61406;1.71609;
1.82227;0.00519773;0.00891542;3.61319;1.71525;
1.82237;0.00520026;0.00892408;3.61406;1.71609;
1.82247;0.00519773;0.00891542;3.61319;1.71525;
1.82257;0.00520026;0.00892408;3.61406;1.71609;
1.82267;0.00519773;0.00891542;3.61319;1.71525;
1.82277;0.00520026;0.00892408;3.61406;1.71609;
1.82287;0.00519773;0.00891543;3.61319;1.71525;
1.82297;0.00520026;0.00892408;3.61406;1.71609;
1.82307;0.00519773;0.00891543;3.61319;1.71525;
1.82317;0.00520026;0.00892408;3.61406;1.71609;
1.82327;0.00519773;0.00891543;3.61319;1.71525;
1.82337;0.00520026;0.00892408;3.61406;1.71609;
1.82347;0.00519773;0.00891543;3.61319;1.71525;
1.82357;0.00520026;0.00892408;3.61406;1.71609;
1.82367;0.00519774;0.00891543;3.61319;1.71525;
1.82377;0.00520026;0.00892408;3.61406;1.71608;
1.82387;0.00519774;0.00891543;3.61319;1.71525;
1.82397;0.00520026;0.00892408;3.61406;1.71608;
1.82407;0.00519774;0.00891543;3.61319;1.71525;
1.82417;0.00520026;0.00892408;3.61406;1.71608;
1.82427;0.00519774;0.00891543;3.61319;1.71525;
1.82437;0.00520026;0.00892408;3.61406;1.71608;
1.82447;0.00519774;0.00891543;3.61319;1.71525;
1.82457;0.00520026;0.00892408;3.61406;1.71608;
1.82467;0.00519774;0.00891543;3.61319;1.71525;
1.82477;0.00520026;0.00892408;3.61406;1.71608;
1.82487;0.00519774;0.00891543;3.61319;1.71525;
1.82497;0.00520026;0.00892408;3.61406;1.71608;
1.82507;0.00519774;0.00891543;3.61319;1.71525;
1.82517;0.00520026;0.00892408;3.61406;1.71608;
1.82527;0.00519774;0.00891543;3.61319;1.71525;
1.82537;0.00520026;0.00892408;3.61406;1.71608;
1.82547;0.00519774;0.00891543;3.61319;1.71525;
1.82557;0.00520026;0.00892408;3.61406;1.71608;
1.82567;0.00519774;0.00891543;3.61319;1.71525;
1.82577;0.00520026;0.00892408;3.61406;1.71608;
1.82587;0.00519774;0.00891543;3.61319;1.71525;
1.82597;0.00520026;0.00892408;3.61406;1.71608;
1.82607;0.00519774;0.00891543;3.61319;1.71525;
1.82617;0.00520026;0.00892408;3.61406;1.71608;
1.82627;0.00519774;0.00891543;3.61319;1.71525;
1.82637;0.00520026;0.00892408;3.61406;1.71608;
1.82647;0.00519774;0.00891543;3.61319;1.71525;
1.82657;0.00520026;0.00892408;3.61406;1.71608;
1.82667;0.00519774;0.00891543;3.61319;1.71525;
1.82677;0.00520026;0.00892408;3.61406;1.71608;
1.82687;0.00519774;0.00891543;3.61319;1.71525;
1.82697;0.00520026;0.00892408;3.61406;1.71608;
1.82707;0.00519774;0.00891543;3.61319;1.71525;
1.82717;0.00520026;0.00892408;3.61406;1.71608;
1.82727;0.00519774;0.00891543;3.61319;1.71525;
1.82737;0.00520026;0.00892408;3.61406;1.71608;
1.82747;0.00519774;0.00891543;3.61319;1.71525;
1.82757;0.00520026;0.00892408;3.61406;1.71608;
1.82767;0.00519774;0.00891543;3.61319;1.71525;
1.82777;0.00520026;0.00892408;3.61406;1.71608;
1.82787;0.00519774;0.00891543;3.61319;1.71525;
1.82797;0.00520026;0.00892408;3.61406;1.71608;
1.82807;0.00519774;0.00891543;3.61319;1.71525;
1.82817;0.00520026;0.00892408;3.61406;1.71608;
1.82827;0.00519774;0.00891543;3.61319;1.71525;
1.82837;0.00520026;0.00892407;3.61406;1.71608;
1.82847;0.00519774;0.00891543;3.61319;1.71525;
1.82857;0.00520026;0.00892407;3.61406;1.71608;
1.82867;0.00519774;0.00891543;3.61319;1.71525;
1.82877;0.00520026;0.00892407;3.61406;1.71608;
1.82887;0.00519774;0.00891543;3.61319;1.71525;
1.82897;0.00520026;0.00892407;3.61406;1.71608;
1.82907;0.00519774;0.00891543;3.61319;1.71525;
1.82917;0.00520026;0.00892407;3.61406;1.71608;
1.82927;0.00519774;0.00891543;3.61319;1.71525;
1.82937;0.00520026;0.00892407;3.61406;1.71608;
1.82947;0.00519774;0.00891544;3.61319;1.71525;
1.82957;0.00520025;0.00892407;3.61406;1.71608;
1.82967;0.00519774;0.00891544;3.61319;1.71525;
